depth,thickness
850.23716,0.457
850.76216,0.525
851.28716,0.525
851.83716,0.55
852.40516,0.568
852.74316,0.338
853.10716,0.364
853.59016,0.483
853.91216,0.322
854.56416,0.652
854.85216,0.288
855.25816,0.406
855.93516,0.677
856.55416,0.619
857.01916,0.465
857.18016,0.161
857.57816,0.398
858.27216,0.694
858.73816,0.466
859.44916,0.711
859.82216,0.373
860.27916,0.457
860.80416,0.525
861.60916,0.805
862.26916,0.66
862.76916,0.5
863.46316,0.694
864.34416,0.881
864.66516,0.321
865.30916,0.644
865.89316,0.584
866.46916,0.576
867.39216,0.923
867.79016,0.398
868.18816,0.398
868.56916,0.381
868.86516,0.296
869.17916,0.314
869.77116,0.592
870.12716,0.356
870.52516,0.398
871.01616,0.491
871.43116,0.415
871.93916,0.508
872.27816,0.339
872.80316,0.525
873.38716,0.584
873.86116,0.474
874.32716,0.466
875.02116,0.694
875.48716,0.466
875.83416,0.347
876.44416,0.61
877.16316,0.719
877.50216,0.339
878.07816,0.576
878.36616,0.288
879.56016,1.194
880.28816,0.728
881.05016,0.762
881.40516,0.355
883.04016,1.635
883.35316,0.313
883.77616,0.423
884.17416,0.398
884.84316,0.669
885.52116,0.678
886.46016,0.939
886.80816,0.348
887.54416,0.736
889.73716,2.193
890.10116,0.364
890.75316,0.652
891.43916,0.686
891.82016,0.381
892.20116,0.381
892.51516,0.314
893.00616,0.491
893.44616,0.44
894.17416,0.728
894.86016,0.686
895.29216,0.432
895.63916,0.347
896.60416,0.965
897.17216,0.568
897.76416,0.592
898.14516,0.381
898.58616,0.441
898.95016,0.364
899.28916,0.339
899.54316,0.254
899.87316,0.33
900.64316,0.77
901.34616,0.703
902.85316,1.507
903.22616,0.373
903.48016,0.254
904.17416,0.694
904.62316,0.449
904.89416,0.271
905.30016,0.406
905.68116,0.381
906.07916,0.398
906.63816,0.559
907.25616,0.618
907.74816,0.492
908.25616,0.508
909.67816,1.422
911.77016,2.092
912.15916,0.389
912.53216,0.373
912.93016,0.398
913.64916,0.719
914.12316,0.474
914.36916,0.246
914.75016,0.381
915.03816,0.288
915.40216,0.364
915.91916,0.517
916.33316,0.414
916.92616,0.593
917.36616,0.44
917.87516,0.509
918.45016,0.575
918.84016,0.39
919.33116,0.491
919.70316,0.372
920.31316,0.61
921.05016,0.737
921.49916,0.449
921.98116,0.482
922.64216,0.661
923.09916,0.457
923.42916,0.33
924.06416,0.635
924.40316,0.339
924.95316,0.55
925.12316,0.17
925.63116,0.508
925.94416,0.313
926.33316,0.389
926.71416,0.381
927.17216,0.458
927.63716,0.465
928.01816,0.381
928.44216,0.424
928.90816,0.466
929.37316,0.465
930.48216,1.109
931.16816,0.686
935.80016,4.632
936.12216,0.322
936.58716,0.465
938.14516,1.558
938.65416,0.509
939.00116,0.347
939.45816,0.457
939.99116,0.533
940.32216,0.331
940.66916,0.347
941.48216,0.813
942.04916,0.567
942.55716,0.508
942.90416,0.347
943.39516,0.491
943.74216,0.347
944.62316,0.881
945.12316,0.5
945.52116,0.398
945.89316,0.372
946.25716,0.364
946.73116,0.474
947.09616,0.365
947.77316,0.677
948.49316,0.72
949.11116,0.618
949.68716,0.576
950.36416,0.677
951.05016,0.686
952.00716,0.957
952.47216,0.465
952.75216,0.28
953.0907316,0.33857155
953.4177316,0.327
953.7337316,0.316
954.0557316,0.322
954.3187316,0.263
954.6907316,0.372
955.1647316,0.474
955.5287316,0.364
955.9527316,0.424
956.2827316,0.33
956.7147316,0.432
957.2817316,0.567
957.6967316,0.415
958.3907316,0.694
958.9077316,0.517
959.4327316,0.525
959.9157316,0.483
960.2287316,0.313
960.7957316,0.567
961.1687316,0.373
961.6007316,0.432
962.3877316,0.787
962.7007316,0.313
963.2177316,0.517
963.8277316,0.61
964.1237316,0.296
964.8437316,0.72
965.2917316,0.448
965.6897316,0.398
966.2317316,0.542
966.7997316,0.568
967.5357316,0.736
968.3577316,0.822
968.6537316,0.296
968.8997316,0.246
969.3817316,0.482
969.9237316,0.542
970.5927316,0.669
970.9567316,0.364
971.4307316,0.474
971.8287316,0.398
972.1927316,0.364
972.7857316,0.593
973.0647316,0.279
973.5737316,0.509
973.7847316,0.211
974.0477316,0.263
974.5727316,0.525
974.9027316,0.33
975.1477316,0.245
975.4187316,0.271
975.8257316,0.407
976.3247316,0.499
1020.084732,43.76
1020.245732,0.161
1020.516732,0.271
1020.838732,0.322
1021.261732,0.423
1021.684732,0.423
1021.820732,0.136
1022.074732,0.254
1022.269732,0.195
1022.590732,0.321
1022.861732,0.271
1023.251732,0.39
1023.649732,0.398
1024.216732,0.567
1024.597732,0.381
1025.274732,0.677
1026.604732,1.33
1027.290732,0.686
1027.722732,0.432
1028.145732,0.423
1028.983732,0.838
1030.694732,1.711
1031.329732,0.635
1031.820732,0.491
1032.192732,0.372
1032.827732,0.635
1033.420732,0.593
1033.979732,0.559
1034.580732,0.601
1034.902732,0.322
1035.080732,0.178
1035.571732,0.491
1036.485732,0.914
1036.824732,0.339
1037.434732,0.61
1038.128732,0.694
1038.712732,0.584
1039.178732,0.466
1039.711732,0.533
1040.236732,0.525
1040.965732,0.729
1042.412732,1.447
1042.709732,0.297
1042.954732,0.245
1043.115732,0.161
1043.640732,0.525
1044.038732,0.398
1044.267732,0.229
1044.589732,0.322
1044.944732,0.355
1045.198732,0.254
1045.512732,0.314
1045.893732,0.381
1046.274732,0.381
1046.629732,0.355
1047.899732,1.27
1048.475732,0.576
1048.848732,0.373
1049.212732,0.364
1049.500732,0.288
1049.915732,0.415
1050.253732,0.338
